TradingDate,AAPL,MSFT
2021-06-17,0.012518146961255128,0.013579631823195626
2021-06-18,-0.010147048541816072,-0.00565424369795744
2021-06-21,0.014001436498991942,0.012255312584341777
2021-06-22,0.01261449570524299,0.010902338965149153
2021-06-23,-0.0020960192261923172,-0.0008894492504351329
2021-06-24,-0.0021753591711509653,0.005315943158293629
2021-06-25,-0.0022552073857551396,-0.006285608589394097
2021-06-28,0.012463997205174798,0.013860682213579148
2021-06-29,0.011430629425999282,0.009919833842762979
2021-06-30,0.004607320592219003,-0.0018471729128939716
2021-07-01,0.0022569086161679654,0.002576678339523459
2021-07-02,0.01940290998195089,0.022026963749106808
2021-07-06,0.014607257000492034,3.204766507194736e-05
2021-07-07,0.01779195831243511,0.00813826005341577
2021-07-08,-0.009246242444087213,-0.009010936832864507
2021-07-09,0.012966562118801307,0.0018686914693235785
2021-07-12,-0.0042165362044829825,-0.00223715723811448
2021-07-13,0.007854347500777533,0.013107450095247615
2021-07-14,0.02381071939955681,0.005426487512607768
2021-07-15,-0.004506210176835403,-0.005256491243078161
2021-07-16,-0.014179944108538258,-0.0010007998363872523
2021-07-20,0.025638462359369615,0.008300503105123699
2021-07-21,-0.005148894711804196,0.007415098448485785
2021-07-22,0.009578582827027901,0.016700088603931143
2021-07-23,0.011913832610066849,0.012257174218777624
2021-07-26,0.0028863043008293208,-0.0021466287364168544
2021-07-27,-0.015016422230108647,-0.008725509317227141
2021-07-28,-0.01227490200434408,-0.0011213648364647242
2021-07-29,0.004538053180532732,0.0009738220180961564
2021-07-30,0.0015066564710767842,-0.005567973009601157
2021-08-02,-0.0023376916001884656,-0.00031990738565747066
2021-08-03,0.01256107004316159,0.008038876794101884
2021-08-04,-0.0027901478960388054,-0.002130775533695236
2021-08-05,0.0007443056491815978,0.010446971441893667
2021-08-06,-0.006279568658972852,-0.00021122929999679372
2021-08-09,-0.00034616447261726194,-0.00391542896012405
2021-08-10,-0.0033637026358053924,-0.006580535618531855
2021-08-11,0.0017801535395333596,0.0017749261616643122
2021-08-12,0.02055655245740361,0.009913583039150284
2021-08-13,0.00140547524926535,0.010431028434332848
2021-08-16,0.013453033168593117,0.005954003238770361
2021-08-17,-0.006177032229733065,-0.00517686299073515
2021-08-18,-0.025835390495054688,-0.008054179305766004
2021-08-19,0.002316773569358388,0.020558855174227425
2021-08-20,0.010101977624579695,0.02525021186238348
2021-08-23,0.010201283831086755,0.0009487939576098245
2021-08-24,-0.0006049144460578317,-0.006689255099649995
2021-08-26,-0.005545601768408587,-0.00971877256986643
2021-08-27,0.0071556322243279385,0.0021009994501855847
2021-08-30,0.029960620817810736,0.012826226803303411
2021-08-31,-0.008462834762928736,-0.005650900438301407
2021-09-01,0.004465519170821257,-0.00016881704777327693
2021-09-02,0.007443946305226661,-0.002258640085513606
2021-09-03,0.00421829618944687,-3.638119800734894e-05
2021-09-07,0.015367397144027116,-0.003196152769903201
2021-09-08,-0.01013796308283208,9.676043913095124e-05
2021-09-09,-0.0067306726461505515,-0.009911868802757726
2021-09-10,-0.03366527580535659,-0.005197465828608559
2021-09-13,0.0038826670812808417,0.004316049253549372
2021-09-14,-0.009611203633719752,0.009380586736451845
2021-09-15,0.00612169731211476,0.01663603431272119
2021-09-16,-0.0016148867242700303,0.0013082150018507062
2021-09-17,-0.018521594250816814,-0.017686955259056773
2021-09-20,-0.0215957090033055,-0.01875256677059403
2021-09-21,0.0034189749111144343,0.001694330472579769
2021-09-22,0.016728410404433933,0.012737568707087954
2021-09-23,0.006693584057941364,0.0032736531525478004
2021-09-24,0.0006095913734455553,-0.0007044486129798409
2021-09-27,-0.010609179116407531,-0.01745880045463471
2021-09-28,-0.024092337194962038,-0.0368783387063596
2021-09-29,0.006458883424916421,0.0016883961413154515
2021-09-30,-0.009357775743625809,-0.007353276365772228
2021-10-01,0.008091185973042186,0.025146131671311016
2021-10-04,-0.02491663176718846,-0.020940308924123647
2021-10-05,0.014055932970999566,0.019757203966434187
2021-10-06,0.006284154928416786,0.014948897309152203
2021-10-07,0.009040316524076,0.005915612660051672
2021-10-12,-0.009147864103736504,-0.004601980207790894
2021-10-13,-0.004252171860441123,0.011640060172990378
2021-10-14,0.020020679165115456,0.021498004241881433
2021-10-15,0.007481267818962431,0.004807695358303548
2021-10-18,0.01173380765628642,0.010070500118698528
2021-10-19,0.01496442729679314,0.0030511558191234083
2021-10-20,0.003352308043197518,-0.0026670706622892028
2021-10-21,0.0014696783108672023,0.010835373999309117
2021-10-22,-0.005302177511325844,-0.00516514244672427
2021-10-25,-0.00033950124677820516,-0.003340344996022319
2021-10-26,0.004561204377680072,0.006402126799505924
2021-10-27,-0.0031557411877722835,0.0412482527048761
2021-10-28,0.024681245060150802,0.003641504499336048
2021-10-29,-0.018325213819769343,0.02216377763638438
2021-11-01,-0.005626432157536835,-0.00681117076165044
2021-11-02,0.007087630409558807,0.011347890670407083
2021-11-03,0.009747823025567329,0.002605014185193468
2021-11-04,-0.0035078897131120713,0.007275659514361525
2021-11-05,0.00211434868673268,-0.0011332862476152224
2021-11-08,-0.005571265351241033,0.002760366268616951
2021-11-09,0.0024532581672834244,-0.003094091558603222
2021-11-10,-0.019352353896898874,-0.015451550819797207
2021-11-11,-0.00034125229664781797,0.004912173863632971
2021-11-12,0.014231941218697525,0.012819238242796903
2021-11-15,6.349428581308587e-05,-0.0019354274673275519
2021-11-16,0.006641368115493908,0.010180755444623085
2021-11-17,0.016352406907217877,-0.0011525492047528211
2021-11-18,0.028133316615144118,0.00631675119283599
2021-11-19,0.01683033638871294,0.005373968017668162
2021-11-22,0.002919985733137144,-0.009608777495884928
2021-11-23,0.0024159563101788643,-0.006349965697455974
2021-11-24,0.0032750098696054464,0.0006777117595181043
2021-11-26,-0.03219418946820274,-0.0246602754095488
2021-11-29,0.02163463536144817,0.020858742711147946
2021-11-30,0.031086535691637985,-0.01810824522709737
2021-12-01,-0.0032146173608130196,-0.0015470621757978477
2021-12-02,-0.006151795319480685,-0.00179221945775201
2021-12-03,-0.011796923096718554,-0.019865896575803607
2021-12-06,0.021271622180867006,0.009793576578857913
2021-12-07,0.03482947020675755,0.0264084890552888
2021-12-09,-0.0029776648411085397,-0.005601404979759997
2021-12-10,0.02762492090568085,0.027942519401414182
2021-12-13,-0.020894162129093643,-0.009212261007271589
2021-12-14,-0.008058749915747806,-0.03313287053692844
2021-12-15,0.02810715125278868,0.01903237807710452
2021-12-16,-0.04005859185323432,-0.029570941474771167
2021-12-17,-0.006526202974293431,-0.0033945760346943223
2021-12-20,-0.00815834315427779,-0.012089509611135689
2021-12-21,0.018903848316906,0.02280374719216246
2021-12-22,0.015199481731455914,0.017893107658602185
2021-12-23,0.003634019677095007,0.004458645372836377
2021-12-27,0.02271169114221963,0.02291775677204095
2021-12-28,-0.005787073715019159,-0.003513489747919258
2021-12-29,0.0004986794793465304,0.0020460064417608206
2021-12-30,-0.006603120256322709,-0.007724087207745655
2021-12-31,-0.003544395443743319,-0.008883305028725518
2022-01-03,0.024693558648398083,-0.004682277720479043
2022-01-04,-0.012776011435977374,-0.01729901373422933
2022-01-05,-0.026963241847968146,-0.039147297272968354
2022-01-06,-0.016837424334441384,-0.007936450114335565
2022-01-07,0.0009847093717532597,0.0005064444676079104
2022-01-10,0.00011298290653902486,0.0007289481078226432
2022-01-11,0.016641319421425552,0.0022534811022079655
2022-01-12,0.002563781542385141,0.010387759789680552
2022-01-13,-0.019214624773334563,-0.04324742992997319
2022-01-18,-0.019078037662835355,-0.024643403007916804
2022-01-19,-0.021252076933053674,0.002241124830546521
2022-01-20,-0.010404187519213539,-0.005722860240790906
2022-01-21,-0.012850531047992105,-0.018644010197265297
2022-01-24,-0.004879275984384439,0.001144698581607224
2022-01-25,-0.011453206354580293,-0.026951425025315806
2022-01-26,-0.0005666078042947669,0.02809163290147422
2022-01-27,-0.0029507167955181933,0.010490593639882856
2022-01-28,0.06744766360887929,0.027691409065341885
2022-01-31,0.02578713372373759,0.00878184410792186
2022-02-01,-0.0009762992685366467,-0.007167499951191758
2022-02-02,0.007016400518100512,0.015104309541094233
2022-02-03,-0.016864272569241043,-0.03973445002423184
2022-02-04,-0.002957215385532289,0.015445344887080057
2022-02-07,-0.004246750219987916,-0.016448040904514138
2022-02-08,0.0182951223163091,0.01192079947728752
2022-02-09,0.008256392161054008,0.021596638786637007
2022-02-10,-0.02388490660656196,-0.02878659551517307
2022-02-11,-0.02042881722057609,-0.024576738787000653
2022-02-14,0.0014189635838930993,-0.00013875863158389342
2022-02-15,0.02288540618179051,0.018369384437912452
2022-02-16,-0.0013931093841925014,-0.0032366724285774456
2022-02-17,-0.021501820607121948,-0.029722590744110173
2022-02-18,-0.009402970150461428,-0.009680780980141336
2022-02-22,-0.017976036415704853,-0.0007327846416207758
2022-02-23,-0.0262077012248165,-0.02623753534360094
2022-02-24,0.016539441106730616,0.04982796025920745
2022-02-25,0.012878959646054114,0.009187631771940718
2022-02-28,0.001633338172283407,0.0049624453970799854
2022-03-01,-0.011699214366366015,-0.012938309650571496
2022-03-02,0.02037598773347766,0.0176065824663588
2022-03-03,-0.001986407922465429,-0.014329634597593635
2022-03-04,-0.018582944047563558,-0.020694274333002874
2022-03-07,-0.024006559790150702,-0.03851207326166857
2022-03-08,-0.011747958215234252,-0.011035084020611076
2022-03-09,0.034395797376452576,0.044834671626539674
2022-03-10,-0.027565811564510753,-0.010141044704506455
2022-03-11,-0.024202280423827716,-0.0195208185255401
2022-03-14,-0.02692472843155013,-0.013048947304437926
2022-03-15,0.02924231029498111,0.03800775348393716
2022-03-16,0.028599258236558907,0.02489751697303193
2022-03-17,0.006420205111125814,0.002802326984243736
2022-03-18,0.02069004716962018,0.017480845400880022
2022-03-21,0.008488291887893868,-0.004249329662454471
2022-03-23,0.008186815026212584,-0.015157117574341608
2022-03-24,0.022411453106640788,0.015262471428780145
2022-03-25,0.0037140801538271912,-0.001395174499851161
2022-03-28,0.005010893406380808,0.02284020573934344
2022-03-29,0.018940540742762753,0.015032468159673998
2022-03-30,-0.006684832485375305,-0.004939448424291485
2022-03-31,-0.01794875963865315,-0.01785435154357857
2022-04-01,-0.0017326875453573633,0.0035807117477360388
2022-04-04,0.023403991795194628,0.01776472366594187
2022-04-05,-0.019136733193867293,-0.013083505803924995
2022-04-06,-0.018636251583733318,-0.037305663311721166
2022-04-07,0.0017893880245792532,0.006211232943813652
2022-04-08,-0.011993485733423211,-0.014720717375682434
2022-04-11,-0.02586017489812375,-0.04024317374264485
2022-04-12,0.011444394905644062,-0.011294326069277289
2022-04-13,0.016197399947408788,0.019507254956044082
2022-04-14,-0.030460202704048634,-0.02747098377008282
2022-04-18,-0.0013449758079075922,0.002449652504368421
2022-04-19,0.014003436457830205,0.016883139312649453
2022-04-20,-0.001029142900438776,0.0036954070704347053
2022-04-21,-0.004868492158842905,-0.019584571712922192
2022-04-22,-0.02822861069313373,-0.02445378984557624
2022-04-25,0.006701440106817351,0.02410704659118817
2022-04-26,-0.038055720683945554,-0.03813438448124185
2022-04-27,-0.0014810088309712205,0.04697444352500432
2022-04-28,0.04415260349967093,0.022367170273580445
2022-04-29,-0.0373046023082231,-0.04272433888318964
2022-05-02,0.0019513551892836988,0.024721701952091463
2022-05-03,0.009563590856610163,-0.009514270464645548
2022-05-04,0.04017664527564019,0.028672235221821996
2022-05-05,-0.057361436454386405,-0.04456464509174063
2022-05-06,0.003214956810480267,-0.00952438582361056
2022-05-09,-0.03378541310650229,-0.03767807065927209
2022-05-10,0.015950702854099583,0.01839179080688136
2022-05-11,-0.053266327213141285,-0.03380654550176464
2022-05-12,-0.027295401242559265,-0.020192564769507263
2022-05-13,0.0313847060316849,0.02231198217415279
2022-05-16,-0.010762579851116717,0.001421275221298904
2022-05-17,0.02507184892608033,0.020107053737746
2022-05-18,-0.05810620576990656,-0.04895803219982557
2022-05-19,-0.02498300305764083,-0.003739419202405228
2022-05-20,0.001712899390505704,-0.0023267876225025338
2022-05-23,0.0393023803751229,0.03149673045644219
2022-05-24,-0.019435951115706635,-0.003992424257202943
2022-05-25,0.0011063401746753757,0.011075309632737012
2022-05-26,0.02290158965016268,0.01276009213551564
2022-05-27,0.0399151194162832,0.027197295106738024
2022-05-31,-0.005393442509459985,-0.005059455502347162
2022-06-01,-0.0009067392857659728,0.0019880456420212824
2022-06-02,0.01663856191604905,0.007864727942326673
2022-06-03,-0.03935153157602503,-0.016779563648295304
2022-06-06,0.005181125798645811,-0.004747387395164007
2022-06-07,0.017400097829584012,0.013824098153489771
2022-06-08,-0.005089070244275433,-0.007732224877731923
2022-06-09,-0.03665092991730498,-0.021035203242130873
2022-06-10,-0.03942752905105873,-0.04562003325258558
2022-06-13,-0.03906989931616886,-0.04337136917394034
2022-06-14,0.006617632140306922,0.009129942186413605
2022-06-15,0.019878978307569774,0.029268907965208615
2022-06-16,-0.040521717638972624,-0.02740319710120305
2022-06-17,0.011404440467152138,0.010818006553901617
2022-06-21,0.03217282650267753,0.02423096326550719
2022-06-22,-0.00389722858862051,-0.0024696283730169964
2022-06-23,0.021281580927518008,0.022321485849460043
2022-06-24,0.02415882651225147,0.03351687709931613
2022-06-27,-6.26984126984127e-05,-0.010615003467909171
2022-06-28,-0.030305060502229742,-0.03232665502255146
2022-06-29,0.012877085272550428,0.01456774407466991
2022-06-30,-0.018254901526557035,-0.013329442338805668
2022-07-01,0.015972471940736404,0.010587854424410474
2022-07-05,0.01869074790379384,0.012455888593145918
2022-07-06,0.009498679265247896,0.012639245317325947
2022-07-07,0.023653281569987503,0.008130235689346624
2022-07-08,0.004640947056783573,-0.002823585141996617
2022-07-11,-0.014930568466514995,-0.011901159013881557
2022-07-12,0.006747770589828467,-0.04190754646803682
2022-07-13,-0.0026026002414881256,-0.003814751630575565
2022-07-14,0.020212863491908626,0.005304323152242856
2022-07-15,0.011322369647586455,0.01027412033013219
2022-07-18,-0.02092202019266534,-0.009730660285630658
2022-07-19,0.02630847449000365,0.020491569519024744
2022-07-20,0.013356789904374595,0.010439506203154297
2022-07-21,0.014918612294360664,0.00968866416770157
2022-07-22,-0.008206486957992733,-0.017123279765157037
2022-07-25,-0.007488475109548063,-0.005956511579243459
2022-07-26,-0.00892829580133958,-0.02720199059177545
2022-07-27,0.03359915875138947,0.06464948767600087
2022-07-28,0.003472832820596503,0.028048440924402736
2022-07-29,0.03217485133543788,0.015451639924989664
2022-08-01,-0.0062645415795589375,-0.009863953331533714
2022-08-03,0.03744184080014368,0.027363552036086227
2022-08-04,-0.002020520202566395,0.004076273197940866
2022-08-05,-0.002870575402939842,-0.00270471822767831
2022-08-08,-0.002999615172174894,-0.00928947843179191
2022-08-09,0.00021076294815171667,0.006946067193956728
2022-08-10,0.02576485769570726,0.023917372555192544
2022-08-11,-0.004533885319033212,-0.007520728706771057
2022-08-12,0.021106842049739366,0.016801175520660197
2022-08-15,0.006221094205997839,0.00523742349474465
2022-08-16,-0.0010167281898551541,-0.0026855219226032683
2022-08-17,0.008653783365027855,-0.004852498755714235
2022-08-18,-0.0023866970564951845,-0.004047821542247718
2022-08-19,-0.015309579247033314,-0.01404326958727608
2022-08-22,-0.02339116378726485,-0.029887180652832104
2022-08-23,-0.0021235243370616155,-0.004820089614006104
2022-08-24,0.001699868994949316,-0.0024465529968808026
2022-08-25,0.014719992046493205,0.010941835974329349
2022-08-26,-0.038520686301302585,-0.03944371812186009
2022-08-29,-0.013877293982651983,-0.010817831262800469
2022-08-30,-0.015516288513275769,-0.008649877172882566
2022-08-31,-0.010784366176394874,-0.005812863377387675
2022-09-01,0.004603277735377928,-0.004193104153519425
2022-09-02,-0.013796980506645845,-0.01689957863384149
2022-09-06,-0.008341524301119957,-0.011127109206700488
2022-09-07,0.009118851551332801,0.018838757855113374
2022-09-08,-0.009756861290739095,0.001572238775868056
2022-09-09,0.018572097154194847,0.022624490416521863
2022-09-12,0.03769258317473315,0.008154465600474137
2022-09-13,-0.06056412314190265,-0.056639993179703446
2022-09-14,0.009417557983934968,0.0008198580259000225
2022-09-15,-0.01920380641811663,-0.02758615348215197
2022-09-16,-0.01111312816627402,-0.002704067122974942
2022-09-19,0.024681072170348962,-0.0009917777144576967
2022-09-20,0.015451561301267716,-0.00859406192662379
2022-09-21,-0.020568354359804034,-0.014633638844654406
2022-09-22,-0.006517858458627315,0.008337395248740824
2022-09-23,-0.015361491972727927,-0.01290168200550769
2022-09-26,0.0021354148588724705,-0.0020996299389363085
2022-09-27,0.006422606613709251,-0.0045117113956466125
2022-09-28,-0.01285448971314782,0.01939753970395854
2022-09-29,-0.050488641376649206,-0.015041946495413589
2022-09-30,-0.030621949870058948,-0.019680668806622822
2022-10-03,0.030166927388125497,0.03298611383907125
2022-10-04,0.025178035590514302,0.03313111741557063
2022-10-05,0.001929060548335139,0.0011627121016943292
2022-10-06,-0.0067699525598145585,-0.009840236563763446
2022-10-07,-0.03753202020381846,-0.05231376402103222
2022-10-10,0.002230636158857918,-0.021655341858594766
2022-10-11,-0.010430115925143644,-0.017014367164927536
2022-10-12,-0.004737836935964732,0.0013850038810037765
2022-10-13,0.03293805235009497,0.03679581625362981
2022-10-14,-0.03289339589631316,-0.024669695072651397
2022-10-17,0.02858447493844918,0.03837295114226211
2022-10-18,0.009243236223901207,0.003953156819171629
2022-10-19,0.0006427025395281854,-0.00862789479078127
2022-10-20,-0.003394635934484699,-0.0015186636399329688
2022-10-21,0.026577223788900834,0.02484405245913806
2022-10-24,0.014572029769653596,0.020844277257112836
2022-10-25,0.019030753992473174,0.013575246458332569
2022-10-26,-0.019944542504745602,-0.08041762811558088
2022-10-27,-0.03106128693272487,-0.020076166516993753
2022-10-28,0.07271224797500189,0.03931049457831588
2022-10-31,-0.01565249424031392,-0.016105468458650816
2022-11-01,-0.017820634776660384,-0.017328816624098832
2022-11-02,-0.038140870226373816,-0.03613119884728513
2022-11-03,-0.04348235078710275,-0.027090415181510882
2022-11-04,-0.003758710968359165,0.03263031053126033
2022-11-07,0.003742719678224071,0.028697454640896767
2022-11-08,0.004014389258562996,0.004226881739249162
2022-11-09,-0.03390523385963815,-0.019385891277107863
2022-11-10,0.08508450611002065,0.07890690167948788
2022-11-11,0.01893346553282742,0.01670246206768692
2022-11-14,-0.009682897270035148,-0.022909074747835483
2022-11-15,0.011647562804170904,0.0015852764026012922
2022-11-16,-0.008517993501064714,-0.0011443348389758416
2022-11-17,0.012735910861462847,-0.00035884786657696646
2022-11-18,0.003622729801706449,-0.0020571410503037895
2022-11-21,-0.0220706698346304,0.0032829521036224795
2022-11-22,0.014402751495656396,0.01208435151536699
2022-11-23,0.005756746756911562,0.010201125948625631
2022-11-25,-0.019940048743736356,-0.0005155690785726355
2022-11-28,-0.026767313577251962,-0.023576662754630502
2022-11-29,-0.021527057719489373,-0.006084503756278357
2022-11-30,0.04729813390230855,0.059647451088024585
2022-12-01,0.001737737701486196,-0.0019172788992021376
2022-12-02,-0.003528996656873879,0.0011428699904858087
2022-12-05,-0.008167242361977743,-0.01923335954956934
2022-12-06,-0.025849329622268526,-0.020664695607568388
2022-12-07,-0.014032777721811133,-0.003216400506952621
2022-12-08,0.011907825633648405,0.012171005659145437
2022-12-09,-0.0035928779400973346,-0.00818741553696993
2022-12-12,0.01610513303213988,0.028327839216208524
2022-12-13,0.006607594652866573,0.017161916371013358
2022-12-14,-0.01580977942174352,0.001015013321364923
2022-12-15,-0.04815929526242223,-0.032610518933905354
2022-12-16,-0.014857894301349749,-0.017672778451092976
2022-12-19,-0.01620933939163605,-0.017651760919747104
2022-12-20,-0.0007007860015947821,0.005426945060195437
2022-12-21,0.023358672013368637,0.010646205777642682
2022-12-22,-0.024231563359198013,-0.026032120240162673
2022-12-23,-0.0029739022804030793,0.0020927063098115854
2022-12-27,-0.0141473860187506,-0.007613681095796729
2022-12-28,-0.031337701570979974,-0.010479664442828239
2022-12-29,0.027758799149384474,0.027083089535434327
2022-12-30,0.002294077062535836,-0.005121609851283933
2023-01-03,-0.03829408873065529,-0.0011730770449275513
2023-01-04,0.010089569976243806,-0.04490062624056063
2023-01-05,-0.010833076827043564,-0.030257610642375057
2023-01-06,0.0359615430990783,0.011544613077481999
2023-01-09,0.0039087130441790895,0.0095174440796828
2023-01-10,0.004274670736368886,0.007416429538109816
2023-01-11,0.02072061569704701,0.029618161049716794
2023-01-12,-0.0007713008737517506,0.01138265922756693
2023-01-13,0.00989649995081185,0.002842368705078827
2023-01-17,0.008546367983314701,0.004498936670654437
2023-01-18,-0.005556311944650867,-0.019241623711718406
2023-01-19,0.00027183033361063345,-0.01676261942140901
2023-01-20,0.01886660568560967,0.03494774272902572
2023-01-23,0.023056690489306298,0.009604557357565012
2023-01-24,0.009840950400444816,-0.002400376523439257
2023-01-25,-0.00488367348982426,-0.00609746171430781
2023-01-26,0.014523002040063732,0.03007955533151845
2023-01-27,0.013419746071999056,0.0004731278664212002
2023-01-30,-0.020454249816572508,-0.022378209809886064
2023-01-31,0.008808707652431655,0.02062318309390342
2023-02-01,0.007697882483629097,0.019566708997858565
2023-02-02,0.03621045555313596,0.04563664774852852
2023-02-03,0.023925277531553265,-0.024085742979407757
2023-02-06,-0.0182732168323965,-0.006316258203311825
2023-02-07,0.018880127562182915,0.04098135165683329
2023-02-08,-0.017992178658794322,-0.0032886754807959434
2023-02-09,-0.007116876858396462,-0.011909587723186952
2023-02-10,0.0007457749039685014,-0.002156230269818555
2023-02-13,0.018450295948607125,0.03058300199988567
2023-02-14,-0.0044155904933060024,0.0029461889552147313
2023-02-15,0.01362588266157906,-0.010708353419505335
2023-02-16,-0.0106659217947211,-0.02716515069028446
2023-02-17,-0.0077570451059080945,-0.015906489026587728
2023-02-21,-0.027223888156534353,-0.021289572556068562
2023-02-22,0.0027100815324772386,-0.004783285350382726
2023-02-23,0.0031034300648572904,0.012696681150240302
